hue,value,chroma,srgb_r,srgb_g,srgb_b,cielab_l,cielab_a,cielab_b
2.5YR,8,21,1,0.587922003,0,71.70214793,31.94190606,76.86734035
2.5YR,8,22,1,0.579331359,0,71.23277243,33.06560708,76.57297343
2.5YR,8,23,1,0.571607436,0,70.81403954,34.0728932,76.31176235
2.5YR,8,24,1,0.564732663,0,70.44402206,34.96679723,76.08206522
2.5YR,8,25,1,0.5584049,0,70.10572573,35.78720629,75.87300551
2.5YR,8,26,1,0.552574862,0,69.79601077,36.54094098,75.68241809
2.5YR,9,1,0.905175597,0.899185556,0.887458964,91.0849799,-0.007371501,1.636722129
2.5YR,9,2,0.96705808,0.883780879,0.84337823,91.0985059,5.637248019,7.690146906
2.5YR,9,3,1,0.871079884,0.801939641,90.7883159,8.727197743,12.86508461
2.5YR,9,4,1,0.860228281,0.76276715,89.90564163,8.751867871,16.83676018
2.5YR,9,5,1,0.850250959,0.725311051,89.09608131,8.789462894,20.69186701
2.5YR,9,6,1,0.839663914,0.688487036,88.26185002,8.993619301,24.43428102
2.5YR,9,7,1,0.827493927,0.651409134,87.33885702,9.464427248,28.09255268
2.5YR,9,8,1,0.815371484,0.615404667,86.43394716,10.02669006,31.63407085
2.5YR,9,9,1,0.804992968,0.582090651,85.65728854,10.49387104,34.98677431
2.5YR,9,10,1,0.795497872,0.550170718,84.9490258,10.93441193,38.23481668
2.5YR,9,11,1,0.785688049,0.517416534,84.22682345,11.44872862,41.55471979
2.5YR,9,12,1,0.775670497,0.48226369,83.49286849,11.99352799,45.13807014
2.5YR,9,13,1,0.765792538,0.443662986,82.76723128,12.51503752,49.11562895
2.5YR,9,14,1,0.755912146,0.402882001,82.0478622,13.07368353,53.28231833
2.5YR,9,15,1,0.74581188,0.361589404,81.32779723,13.73638295,57.37927541
2.5YR,9,16,1,0.735656591,0.318624292,80.61521062,14.46764124,61.49433861
2.5YR,9,17,1,0.725725966,0.271255755,79.92367595,15.20813827,65.82843922
2.5YR,9,18,1,0.71624791,0.215278824,79.26516223,15.91654605,70.54643509
2.5YR,10,1,1,1,0.978665812,99.86678167,-0.934618007,2.59306939
2.5YR,10,2,1,0.992849691,0.940605175,99.18683156,-1.638829937,6.582485474
2.5YR,10,3,1,0.981090365,0.901536925,98.21867859,-1.734227484,10.30135441
2.5YR,10,4,1,0.969951579,0.86208734,97.29585259,-1.86048768,14.14925108
2.5YR,10,5,1,0.959081299,0.82285978,96.39991661,-1.946399217,18.01761825
2.5YR,10,6,1,0.94810231,0.784459283,95.51016712,-1.921517103,21.79498615
2.5YR,10,7,1,0.936608764,0.747523654,94.60360686,-1.71473525,25.36375755
2.5YR,10,8,1,0.924154641,0.712759916,93.65448466,-1.25158485,28.59574556
5B,1,1,0.083122159,0.118370415,0.129994102,10.62204764,-3.14900636,-3.361569542
5B,1,2,0.039728821,0.122929625,0.152589995,10.60716655,-5.626220156,-7.692910113
5B,1,3,0,0.127077246,0.173942841,10.81863522,-6.671502877,-11.38279753
5B,1,4,0,0.130891986,0.194673035,11.49711262,-4.897506992,-14.14631418
5B,1,5,0,0.134518855,0.215236719,12.16758366,-3.088382679,-16.84315022
5B,1,6,0,0.138272058,0.235929918,12.86389751,-1.278322928,-19.47602941
5B,1,7,0,0.142468615,0.25707992,13.61930801,0.501966786,-22.05094414
5B,1,8,0,0.146982134,0.279755125,14.4392749,2.397368117,-24.74552746
5B,1,9,0,0.151637824,0.305900716,15.34613445,4.66776653,-27.85431926
5B,1,10,0,0.156498656,0.338763482,16.41729374,7.672892406,-31.78827152
5B,2,1,0.169047435,0.199173429,0.209550917,20.5344644,-2.599340544,-2.791692492
5B,2,2,0.132846208,0.204721802,0.230575478,20.5232294,-5.439556424,-6.537639513
